Lemvig;27;144
Lemvig;28;165
Lemvig;29;173
Lemvig;30;177
Lemvig;31;175
Lemvig;32;175
Lemvig;33;202
Lemvig;34;188
Lemvig;35;175
Lemvig;36;160
Lemvig;37;173
Lemvig;38;167
Lemvig;39;156
Lemvig;40;161
Lemvig;41;184
Lemvig;42;175
Lemvig;43;211
Lemvig;44;238
Lemvig;45;224
Lemvig;46;240
Lemvig;47;216
Lemvig;48;240
Lemvig;49;253
Lemvig;50;243
Lemvig;51;265
Lemvig;52;249
Lemvig;53;330
Lemvig;54;301
Lemvig;55;347
Lemvig;56;335
Lemvig;57;355
Lemvig;58;298
Lemvig;59;321
Lemvig;60;290
Lemvig;61;324
Lemvig;62;286
Lemvig;63;303
Lemvig;64;305
Lemvig;65;320
Lemvig;66;303
Lemvig;67;313
Lemvig;68;280
Lemvig;69;244
Lemvig;70;284
Lemvig;71;268
Lemvig;72;267
Lemvig;73;294
Lemvig;74;261
Lemvig;75;298
Lemvig;76;260
Lemvig;77;211
Lemvig;78;204
Lemvig;79;217
Lemvig;80;180
Lemvig;81;151
Lemvig;82;144
Lemvig;83;150
Lemvig;84;109
Lemvig;85;106
Lemvig;86;94
Lemvig;87;79
Lemvig;88;62
Lemvig;89;50
Lemvig;90;52
Lemvig;91;57
Lemvig;92;37
Lemvig;93;24
Lemvig;94;15
Lemvig;95;9
Lemvig;96;13
Lemvig;97;5
Lemvig;98;2
Lemvig;99;3
Lemvig;100;4
Lemvig;101;1
Lemvig;102;2
Lemvig;103;2
Lemvig;104;0
Lemvig;105;0
Lemvig;106;0
Lemvig;107;0
Lemvig;108;0
Lemvig;109;0
Lemvig;110;0
Lemvig;111;0
Lemvig;112;0
Lemvig;113;0
Lemvig;114;0
Lemvig;115;0
Lemvig;116;0
Lemvig;117;0
Lemvig;118;0
Lemvig;119;0
Lemvig;120;0
Lemvig;121;0
Lemvig;122;0
Lemvig;123;0
Lemvig;124;0
Lemvig;125;0
Lemvig;Subtotal;15999
Ringkøbing-Skjern;18;802
Ringkøbing-Skjern;19;800
Ringkøbing-Skjern;20;670
Ringkøbing-Skjern;21;510
Ringkøbing-Skjern;22;446
Ringkøbing-Skjern;23;405
Ringkøbing-Skjern;24;485
Ringkøbing-Skjern;25;470
Ringkøbing-Skjern;26;500
Ringkøbing-Skjern;27;563
Ringkøbing-Skjern;28;584
Ringkøbing-Skjern;29;599
Ringkøbing-Skjern;30;599
Ringkøbing-Skjern;31;602
Ringkøbing-Skjern;32;582
Ringkøbing-Skjern;33;588
Ringkøbing-Skjern;34;571
Ringkøbing-Skjern;35;569
Ringkøbing-Skjern;36;561
Ringkøbing-Skjern;37;572
Ringkøbing-Skjern;38;553
Ringkøbing-Skjern;39;536
Ringkøbing-Skjern;40;586
Ringkøbing-Skjern;41;646
Ringkøbing-Skjern;42;632
Ringkøbing-Skjern;43;680
Ringkøbing-Skjern;44;664
Ringkøbing-Skjern;45;724
Ringkøbing-Skjern;46;756
Ringkøbing-Skjern;47;689
Ringkøbing-Skjern;48;785
Ringkøbing-Skjern;49;719
Ringkøbing-Skjern;50;764
Ringkøbing-Skjern;51;740
Ringkøbing-Skjern;52;764
Ringkøbing-Skjern;53;820
Ringkøbing-Skjern;54;837
Ringkøbing-Skjern;55;826
Ringkøbing-Skjern;56;881
Ringkøbing-Skjern;57;870
Ringkøbing-Skjern;58;839
Ringkøbing-Skjern;59;839
Ringkøbing-Skjern;60;794
Ringkøbing-Skjern;61;749
Ringkøbing-Skjern;62;780
Ringkøbing-Skjern;63;764
Ringkøbing-Skjern;64;773
Ringkøbing-Skjern;65;715
Ringkøbing-Skjern;66;734
Ringkøbing-Skjern;67;681
Ringkøbing-Skjern;68;752
Ringkøbing-Skjern;69;674
Ringkøbing-Skjern;70;666
Ringkøbing-Skjern;71;692
Ringkøbing-Skjern;72;708
Ringkøbing-Skjern;73;691
Ringkøbing-Skjern;74;638
Ringkøbing-Skjern;75;686
Ringkøbing-Skjern;76;652
Ringkøbing-Skjern;77;569
Ringkøbing-Skjern;78;483
Ringkøbing-Skjern;79;429
Ringkøbing-Skjern;80;436
Ringkøbing-Skjern;81;414
Ringkøbing-Skjern;82;332
Ringkøbing-Skjern;83;373
Ringkøbing-Skjern;84;288
Ringkøbing-Skjern;85;271
Ringkøbing-Skjern;86;242
Ringkøbing-Skjern;87;212
Ringkøbing-Skjern;88;177
Ringkøbing-Skjern;89;145
Ringkøbing-Skjern;90;88
Ringkøbing-Skjern;91;91
Ringkøbing-Skjern;92;88
Ringkøbing-Skjern;93;80
Ringkøbing-Skjern;94;58
Ringkøbing-Skjern;95;47
Ringkøbing-Skjern;96;26
Ringkøbing-Skjern;97;23
Ringkøbing-Skjern;98;16
Ringkøbing-Skjern;99;11
Ringkøbing-Skjern;100;3
Ringkøbing-Skjern;101;8
Ringkøbing-Skjern;102;1
Ringkøbing-Skjern;103;0
Ringkøbing-Skjern;104;0
Ringkøbing-Skjern;105;0
Ringkøbing-Skjern;106;0
Ringkøbing-Skjern;107;0
Ringkøbing-Skjern;108;0
Ringkøbing-Skjern;109;0
Ringkøbing-Skjern;110;0
Ringkøbing-Skjern;111;0
Ringkøbing-Skjern;112;0
Ringkøbing-Skjern;113;0
Ringkøbing-Skjern;114;0
Ringkøbing-Skjern;115;0
Ringkøbing-Skjern;116;0
Ringkøbing-Skjern;117;0
Ringkøbing-Skjern;118;0
Ringkøbing-Skjern;119;0
Ringkøbing-Skjern;120;0
Ringkøbing-Skjern;121;0
Ringkøbing-Skjern;122;0
Ringkøbing-Skjern;123;0
Ringkøbing-Skjern;124;0
Ringkøbing-Skjern;125;0
Ringkøbing-Skjern;Subtotal;44688
Skive;18;527
Skive;19;539
Skive;20;528
Skive;21;457
Skive;22;381
Skive;23;369
Skive;24;397
Skive;25;382
Skive;26;489
Skive;27;430
Skive;28;485
Skive;29;484
Skive;30;435
Skive;31;461
Skive;32;462
Skive;33;489
Skive;34;497
Skive;35;441
Skive;36;458
Skive;37;432
Skive;38;411
Skive;39;444
Skive;40;481
Skive;41;463
Skive;42;495
Skive;43;563
Skive;44;516
Skive;45;554
Skive;46;574
Skive;47;543
Skive;48;614
Skive;49;621
Skive;50;627
Skive;51;594
Skive;52;615
Skive;53;616
Skive;54;680
Skive;55;735
Skive;56;704
Skive;57;695
Skive;58;673
Skive;59;677
Skive;60;681
Skive;61;653
Skive;62;668
Skive;63;644
Skive;64;627
Skive;65;636
Skive;66;675
Skive;67;653
Skive;68;595
Skive;69;604
Skive;70;622
Skive;71;549
Skive;72;542
Skive;73;552
Skive;74;597
Skive;75;609
Skive;76;499
Skive;77;511
Skive;78;426
Skive;79;439
Skive;80;370
Skive;81;347
Skive;82;300
Skive;83;261
Skive;84;266
Skive;85;222
Skive;86;204
Skive;87;175
Skive;88;130
Skive;89;138
Skive;90;103
Skive;91;80
Skive;92;72
Skive;93;54
Skive;94;40
Skive;95;39
Skive;96;23
Skive;97;19
Skive;98;10
Skive;99;11
Skive;100;7
Skive;101;4
Skive;102;1
Skive;103;0
Skive;104;0
Skive;105;0
Skive;106;0
Skive;107;0
Skive;108;0
Skive;109;0
Skive;110;0
Skive;111;0
Skive;112;0
Skive;113;0
Skive;114;0
Skive;115;0
Skive;116;0
Skive;117;0
Skive;118;0
Skive;119;0
Skive;120;0
Skive;121;0
Skive;122;0
Skive;123;0
Skive;124;0
Skive;125;0
Skive;Subtotal;36696
Struer;18;304
Struer;19;253
Struer;20;234
Struer;21;174
Struer;22;177
Struer;23;157
Struer;24;158
Struer;25;120
Struer;26;162
Struer;27;160
Struer;28;208
Struer;29;158
Struer;30;211
Struer;31;187
Struer;32;188
Struer;33;177
Struer;34;197
Struer;35;181
Struer;36;182
Struer;37;198
Struer;38;182
Struer;39;226
Struer;40;194
Struer;41;227
Struer;42;217
Struer;43;228
Struer;44;238
Struer;45;270
Struer;46;272
Struer;47;261
Struer;48;284
Struer;49;295
Struer;50;318
Struer;51;260
Struer;52;285
Struer;53;313
Struer;54;322
Struer;55;347
Struer;56;339
Struer;57;331
Struer;58;301
Struer;59;284
Struer;60;279
Struer;61;301
Struer;62;312
Struer;63;277
Struer;64;303
Struer;65;311
Struer;66;300
Struer;67;307
Struer;68;313
Struer;69;323
Struer;70;286
Struer;71;319
Struer;72;289
Struer;73;298
Struer;74;297
Struer;75;318
Struer;76;306
Struer;77;258
Struer;78;214
Struer;79;216
Struer;80;174
Struer;81;150
Struer;82;150
Struer;83;138
Struer;84;114
Struer;85;105
Struer;86;81
Struer;87;93
Struer;88;69
Struer;89;51
Struer;90;48
Struer;91;35
Struer;92;30
Struer;93;20
Struer;94;14
Struer;95;17
Struer;96;8
Struer;97;18
Struer;98;3
Struer;99;7
Struer;100;1
Struer;101;2
Struer;102;1
Struer;103;0
Struer;104;1
Struer;105;0
Struer;106;0
Struer;107;1
Struer;108;0
Struer;109;0
Struer;110;0
Struer;111;0
Struer;112;0
Struer;113;0
Struer;114;0
Struer;115;0
Struer;116;0
Struer;117;0
Struer;118;0
Struer;119;0
Struer;120;0
Struer;121;0
Struer;122;0
Struer;123;0
Struer;124;0
Struer;125;0
Struer;Subtotal;16938
Viborg;18;1361
Viborg;19;1265
Viborg;20;1148
Viborg;21;969
Viborg;22;844
Viborg;23;784
Viborg;24;909
Viborg;25;966
Viborg;26;1094
Viborg;27;1048
Viborg;28;1138
Viborg;29;1103
Viborg;30;1088
Viborg;31;1143
Viborg;32;1155
Viborg;33;1072
Viborg;34;1083
Viborg;35;1018
Viborg;36;1090
Viborg;37;1092
Viborg;38;979
Viborg;39;1048
Viborg;40;1172
Viborg;41;1117
Viborg;42;1242
Viborg;43;1241
Viborg;44;1266
Viborg;45;1282
Viborg;46;1257
Viborg;47;1306
Viborg;48;1315
Viborg;49;1367
Viborg;50;1320
Viborg;51;1286
Viborg;52;1266
Viborg;53;1354
Viborg;54;1483
Viborg;55;1469
Viborg;56;1428
Viborg;57;1377
Viborg;58;1325
Viborg;59;1302
Viborg;60;1259
Viborg;61;1233
Viborg;62;1231
Viborg;63;1222
Viborg;64;1215
Viborg;65;1173
Viborg;66;1190
Viborg;67;1150
Viborg;68;1178
Viborg;69;1020
Viborg;70;1090
Viborg;71;1034
Viborg;72;1022
Viborg;73;1033
Viborg;74;1084
Viborg;75;1123
Viborg;76;971
Viborg;77;905
Viborg;78;789
Viborg;79;728
Viborg;80;653
Viborg;81;585
Viborg;82;551
Viborg;83;499
Viborg;84;439
Viborg;85;402
Viborg;86;328
Viborg;87;319
Viborg;88;232
Viborg;89;216
Viborg;90;196
Viborg;91;154
Viborg;92;131
Viborg;93;92
Viborg;94;79
Viborg;95;58
Viborg;96;44
Viborg;97;31
Viborg;98;27
Viborg;99;14
Viborg;100;8
Viborg;101;5
Viborg;102;5
Viborg;103;4
Viborg;104;2
Viborg;105;0
Viborg;106;0
Viborg;107;1
Viborg;108;0
Viborg;109;0
Viborg;110;0
Viborg;111;0
Viborg;112;0
Viborg;113;0
Viborg;114;0
Viborg;115;0
Viborg;116;0
Viborg;117;0
Viborg;118;0
Viborg;119;0
Viborg;120;0
Viborg;121;0
Viborg;122;0
Viborg;123;0
Viborg;124;0
Viborg;125;0
Viborg;Subtotal;76297
Subtotal;18;32830
Subtotal;19;33528
Subtotal;20;35672
Subtotal;21;37230
Subtotal;22;38416
Subtotal;23;38738
Subtotal;24;40018
Subtotal;25;38182
Subtotal;26;39218
Subtotal;27;37246
Subtotal;28;37188
Subtotal;29;36044
Subtotal;30;35656
Subtotal;31;34704
Subtotal;32;33768
Subtotal;33;32506
Subtotal;34;31776
Subtotal;35;30844
Subtotal;36;29878
Subtotal;37;29218
Subtotal;38;28764
Subtotal;39;29392
Subtotal;40;29852
Subtotal;41;30692
Subtotal;42;31186
Subtotal;43;32546
Subtotal;44;31954
Subtotal;45;33894
Subtotal;46;35544
Subtotal;47;34220
Subtotal;48;34884
Subtotal;49;36556
Subtotal;50;35374
Subtotal;51;34048
Subtotal;52;34058
Subtotal;53;35022
Subtotal;54;37398
Subtotal;55;38026
Subtotal;56;37688
Subtotal;57;36328
Subtotal;58;35112
Subtotal;59;33844
Subtotal;60;32410
Subtotal;61;31978
Subtotal;62;31226
Subtotal;63;30808
Subtotal;64;30940
Subtotal;65;30502
Subtotal;66;29864
Subtotal;67;29578
Subtotal;68;29746
Subtotal;69;28522
Subtotal;70;27774
Subtotal;71;28000
Subtotal;72;27280
Subtotal;73;27672
Subtotal;74;28602
Subtotal;75;28636
Subtotal;76;25726
Subtotal;77;23642
Subtotal;78;20666
Subtotal;79;18782
Subtotal;80;16210
Subtotal;81;15286
Subtotal;82;13808
Subtotal;83;12828
Subtotal;84;11454
Subtotal;85;9966
Subtotal;86;8818
Subtotal;87;7356
Subtotal;88;6022
Subtotal;89;5278
Subtotal;90;4462
Subtotal;91;3720
Subtotal;92;3060
Subtotal;93;2394
Subtotal;94;1896
Subtotal;95;1512
Subtotal;96;1088
Subtotal;97;802
Subtotal;98;506
Subtotal;99;340
Subtotal;100;200
Subtotal;101;152
Subtotal;102;72
Subtotal;103;50
Subtotal;104;10
Subtotal;105;14
Subtotal;106;4
Subtotal;107;4
Subtotal;108;0
Subtotal;109;0
Subtotal;110;0
Subtotal;111;2
Subtotal;112;0
Subtotal;113;0
Subtotal;114;0
Subtotal;115;0
Subtotal;116;0
Subtotal;117;0
Subtotal;118;0
Subtotal;119;0
Subtotal;120;0
Subtotal;121;0
Subtotal;122;0
Subtotal;123;0
Subtotal;124;0
Subtotal;125;0
Subtotal;Subtotal;2138710
